VehicleId,VehicleDescription,Make,Model,ModelYear,ComplaintsCount,RecallsCount,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,InvestigationCount,VehiclePicture
20651,2025 Porsche 982 718 Boxster Style Edition C RWD,PORSCHE,982 718 BOXSTER STYLE EDITION,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Not Available,Not Available,0.0,
20647,2025 Porsche 982 718 Cayman 2 DR RWD,PORSCHE,982 718 CAYMAN,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Not Available,Not Available,0.0,
20648,2025 Porsche 982 718 Cayman S 2 DR RWD,PORSCHE,982 718 CAYMAN S,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Not Available,Not Available,0.0,
20649,2025 Porsche 982 718 Cayman GTS 4.0 2 DR RWD,PORSCHE,982 718 CAYMAN GTS 4.0,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Not Available,Not Available,0.0,
20652,2025 Porsche 982 718 Cayman Style Edition 2 DR RWD,PORSCHE,982 718 CAYMAN STYLE EDITION,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Not Available,Not Available,0.0,
20650,2025 Porsche 982 718 GT4 RS 2 DR RWD,PORSCHE,982 718 GT4 RS,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Not Available,Not Available,0.0,
20646,2025 Porsche 982 718 Spyder RS C RWD,PORSCHE,982 718 SPYDER RS,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Not Available,Not Available,0.0,
20185,2025 Ram ProMaster CV FWD,RAM,PROMASTER,2025,1.0,1.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Optional,0.0,
20816,2025 Ram ProMaster BEV CV FWD,RAM,PROMASTER BEV,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Optional,0.0,
20043,2025 Ram Ram 1500 Crew Cab PU/CC 4WD,RAM,RAM 1500 CREW CAB,2025,107.0,3.0,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2025/v15311P084.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10735P105.JPG,https://static.nhtsa.gov/crashTest/videos/2025/v10735C013.wmv,5,5,5,4,Not Rated,0.198,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v10734P073.JPG,https://static.nhtsa.gov/crashTest/videos/2025/v10734C013.wmv,Standard,Standard,Standard,0.0,
20042,2025 Ram Ram 1500 Crew Cab PU/CC RWD,RAM,RAM 1500 CREW CAB,2025,107.0,3.0,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2025/v15311P084.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10735P105.JPG,https://static.nhtsa.gov/crashTest/videos/2025/v10735C013.wmv,5,5,5,4,Not Rated,0.198,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v10734P073.JPG,https://static.nhtsa.gov/crashTest/videos/2025/v10734C013.wmv,Standard,Standard,Standard,0.0,
20179,2025 Ram Ram 1500 Crew Cab RHO PU/CC 4WD,RAM,RAM 1500 CREW CAB RHO,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20041,2025 Ram Ram 1500 Quad Cab PU/EC 4WD,RAM,RAM 1500 QUAD CAB,2025,107.0,3.0,5,4,4,4,,https://static.nhtsa.gov/crashTest/videos/2025/v15424C002.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10722P105.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10722C013.wmv,5,5,5,4,Not Rated,0.0,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2025/v10723P073.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10723C013.wmv,Standard,Standard,Standard,0.0,
20040,2025 Ram Ram 1500 Quad Cab PU/EC RWD,RAM,RAM 1500 QUAD CAB,2025,107.0,3.0,5,4,4,4,,https://static.nhtsa.gov/crashTest/videos/2025/v15424C002.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10722P105.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10722C013.wmv,5,5,5,4,Not Rated,0.198,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v10723P073.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10723C013.wmv,Standard,Standard,Standard,0.0,
20183,2025 Ram Ram 2500 Crew Cab PU/CC 4WD,RAM,RAM 2500 CREW CAB,2025,12.0,1.0,4,4,4,5,https://static.nhtsa.gov/crashTest/images/2025/v11399P084.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11399C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v11265P105.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11265C011.wmv,5,5,5,3,Not Rated,0.292,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v11266P072.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11266C013.wmv,Standard,Standard,Optional,0.0,
20182,2025 Ram Ram 2500 Crew Cab PU/CC RWD,RAM,RAM 2500 CREW CAB,2025,12.0,1.0,4,4,4,5,https://static.nhtsa.gov/crashTest/images/2025/v11399P084.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11399C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v11265P105.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11265C011.wmv,5,5,5,4,Not Rated,0.198,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v11266P072.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11266C013.wmv,Standard,Standard,Optional,0.0,
20184,2025 Ram Ram 2500 Mega Cab PU/CC 4WD,RAM,RAM 2500 MEGA CAB,2025,12.0,1.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,3,Not Rated,0.292,0.0,No Tip,Not Rated,,,Standard,Standard,Optional,0.0,
20181,2025 Ram Ram 2500 Regular Cab PU/RC 4WD,RAM,RAM 2500 REGULAR CAB,2025,12.0,1.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,3,Not Rated,0.267,0.0,No Tip,Not Rated,,,Standard,Standard,Optional,0.0,
20180,2025 Ram Ram 2500 Regular Cab PU/RC RWD,RAM,RAM 2500 REGULAR CAB,2025,12.0,1.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.198,0.0,No Tip,Not Rated,,,Standard,Standard,Optional,0.0,
20774,2025 Rivian EDV 500 CV FWD,RIVIAN,EDV 500,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20773,2025 Rivian EDV 700 CV FWD,RIVIAN,EDV 700,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20772,2025 Rivian R1S SUV AWD,RIVIAN,R1S,2025,32.0,7.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20771,2025 Rivian R1T PU/CC AWD,RIVIAN,R1T,2025,2.0,6.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20775,2025 Rivian RCV-Delivery 500 CV FWD,RIVIAN,RCV-DELIVERY 500,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20776,2025 Rivian RCV-Delivery 700 CV FWD,RIVIAN,RCV-DELIVERY 700,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20210,2025 Subaru Ascent SUV AWD,SUBARU,ASCENT,2025,4.0,0.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10391P082.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10391C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10390P105.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10390C013.wmv,5,5,5,4,Not Rated,0.17,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v10389P072.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10389C014.wmv,Standard,Standard,Standard,0.0,
20211,2025 Subaru BRZ 2 DR RWD,SUBARU,BRZ,2025,0.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20205,2025 Subaru Crosstrek SW AWD,SUBARU,CROSSTREK,2025,11.0,0.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v14438P084.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v14438C018.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v14440P108.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v14440C013.wmv,5,5,5,4,Not Rated,0.164,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v14432P074.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v14432C014.wmv,Standard,Standard,Standard,0.0,https://static.nhtsa.gov/images/vehicles/53815_st0640_046.png
20206,2025 Subaru Crosstrek Wilderness SW AWD,SUBARU,CROSSTREK WILDERNESS,2025,0.0,0.0,Not Rated,5,5,5,,,5,5,5,,,5,5,5,Not Rated,Not Rated,0.0,0.0, ,5,,,Standard,Standard,Standard,0.0,
20028,2025 Subaru Forester SUV AWD,SUBARU,FORESTER,2025,31.0,2.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15305P085.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15303P105.jpg,,5,5,5,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15307P074.jpg,,Standard,Standard,Standard,0.0,https://static.nhtsa.gov/images/vehicles/53922_cc0640_032_IS1.png
20209,2025 Subaru Forester Hybrid SUV AWD,SUBARU,FORESTER HYBRID,2025,0.0,0.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15305P085.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15303P105.jpg,,5,5,5,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15307P074.jpg,,Standard,Standard,Standard,0.0,
20208,2025 Subaru Forester Wilderness SUV AWD,SUBARU,FORESTER WILDERNESS,2025,0.0,0.0,Not Rated,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10635P081.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10635C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10634P105.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10634C013.wmv,5,5,5,Not Rated,Not Rated,0.0,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2025/v10627P071.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10627C014.wmv,Standard,Standard,Standard,0.0,
20204,2025 Subaru Impreza SW AWD,SUBARU,IMPREZA,2025,1.0,0.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v14438P084.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v14463P106.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v14463C013.wmv,5,5,5,5,Not Rated,0.093,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v14432P074.jpg,,Standard,Standard,Standard,0.0,
20025,2025 Subaru Legacy 4 DR AWD,SUBARU,LEGACY,2025,2.0,0.0,5,5,5,4,,,5,5,5,,,5,5,5,5,Not Rated,0.101,0.0,No Tip,5,,,Standard,Standard & Optional,Standard,0.0,
20026,2025 Subaru Outback SW AWD,SUBARU,OUTBACK,2025,23.0,0.0,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2025/v11295P085.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11295C018.mp4,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10913P105.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10913C013.mp4,5,5,5,4,Not Rated,0.185,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v10911P072.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10911C014.mp4,Standard,Standard & Optional,Standard,0.0,https://static.nhtsa.gov/images/vehicles/55190_cc0640_032_ISM.png
20801,2025 Tesla Cybertruck (All Variants) PU/CC AWD Early Release,TESLA,CYBERTRUCK (ALL VARIANTS),2025,2.0,1.0,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2025/v15312P084.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15314P105.jpg,,5,5,5,4,Not Rated,0.124,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15313P074.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15313C014.wmv,Standard,Standard,Standard,0.0,
20795,2025 Tesla Model 3 (All variants) 4 DR RWD,TESLA,MODEL 3 (ALL VARIANTS),2025,51.0,2.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,2.0,
20866,2025 TESLA CYBERTRUCK (ALL VARIANTS) PU/CC  AWD,TESLA,CYBERTRUCK (ALL VARIANTS),2025,0.0,0.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15459P001.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15314P105.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15314C013.wmv,5,5,5,4,Not Rated,0.124,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15313P074.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15313C014.wmv,Standard,Standard,Standard,0.0,
20796,2025 Tesla Model 3 (All variants) 4 DR AWD,TESLA,MODEL 3 (ALL VARIANTS),2025,51.0,2.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,2.0,
20799,2025 Tesla Model S (All Variants) 5 HB AWD,TESLA,MODEL S (ALL VARIANTS),2025,1.0,2.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,5,Not Rated,0.057,0.0,No Tip,Not Rated,,,Standard,Standard,Standard,2.0,
20800,2025 Tesla Model X (All Variants) SUV AWD,TESLA,MODEL X (ALL VARIANTS),2025,8.0,3.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0.0,No Tip,Not Rated,,,Standard,Standard,Standard,2.0,
20798,2025 Tesla Model Y SUV AWD,TESLA,MODEL Y,2025,44.0,2.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v11288P127.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11288C019.mp4,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v11292P148.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11292C012.mp4,5,5,5,5,Not Rated,0.079,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v11294P114.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11294C013.mp4,Standard,Standard,Standard,2.0,
20797,2025 Tesla Model Y SUV RWD,TESLA,MODEL Y,2025,44.0,2.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v11288P127.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11288C019.mp4,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v11292P148.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11292C012.mp4,5,5,5,5,Not Rated,0.097,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2025/v11294P114.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11294C013.mp4,Standard,Standard,Standard,2.0,
20832,2025 Toyota 4Runner SUV AWD,TOYOTA,4RUNNER,2025,16.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20831,2025 Toyota 4Runner SUV 4WD,TOYOTA,4RUNNER,2025,16.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20830,2025 Toyota 4Runner SUV RWD,TOYOTA,4RUNNER,2025,16.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20835,2025 Toyota 4Runner Hybrid SUV AWD,TOYOTA,4RUNNER HYBRID,2025,1.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20834,2025 Toyota 4Runner Hybrid SUV 4WD,TOYOTA,4RUNNER HYBRID,2025,1.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20833,2025 Toyota 4Runner Hybrid SUV RWD,TOYOTA,4RUNNER HYBRID,2025,1.0,0.0,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,Standard,Standard,0.0,
20291,2025 Toyota bZ4X SUV AWD,TOYOTA,BZ4X,2025,0.0,1.0,5,5,4,5,,,5,5,5,,,5,5,5,4,Not Rated,0.116,0.0,No Tip,5,,,Standard,Standard,Standard,0.0,
20290,2025 Toyota bZ4X SUV FWD,TOYOTA,BZ4X,2025,0.0,1.0,5,5,4,5,,,5,5,5,,,5,5,5,4,Not Rated,0.116,0.0,No Tip,5,,,Standard,Standard,Standard,0.0,
20248,2025 Toyota CAMRY HYBRID 4 DR AWD,TOYOTA,CAMRY HYBRID,2025,4.0,2.0,5,5,4,5,https://static.nhtsa.gov/crashTest/images/2025/v15266P122.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15264P001.jpg,,5,5,5,5,Not Rated,0.097,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15265P001.jpg,,Standard,Standard,Standard,0.0,
20249,2025 Toyota COROLLA 4 DR FWD,TOYOTA,COROLLA,2025,8.0,0.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10651P081.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10651C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15322P144.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15322C003.wmv,5,5,5,4,Not Rated,0.105,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15323P075.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15323C002.wmv,Standard,Standard,Standard,0.0,
20247,2025 Toyota CAMRY HYBRID 4 DR FWD,TOYOTA,CAMRY HYBRID,2025,4.0,2.0,5,5,4,5,https://static.nhtsa.gov/crashTest/images/2025/v15266P122.jpg,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15264P001.jpg,,5,5,5,5,Not Rated,0.097,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15265P001.jpg,,Standard,Standard,Standard,0.0,
20255,2025 Toyota COROLLA CROSS SUV AWD,TOYOTA,COROLLA CROSS,2025,8.0,0.0,Not Rated,4,4,4,https://static.nhtsa.gov/crashTest/images/2025/v14257P085.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v14257C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15419P001.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15419C002.wmv,5,5,5,Not Rated,Not Rated,0.0,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2025/v15418P001.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15418C002.wmv,Standard,Standard,Standard,0.0,
20254,2025 Toyota COROLLA CROSS SUV FWD,TOYOTA,COROLLA CROSS,2025,8.0,0.0,Not Rated,4,4,4,https://static.nhtsa.gov/crashTest/images/2025/v14257P085.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v14257C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15419P001.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15419C002.wmv,5,5,5,Not Rated,Not Rated,0.0,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2025/v15418P001.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15418C002.wmv,Standard,Standard,Standard,0.0,
20256,2025 Toyota COROLLA CROSS HYBRID SUV AWD,TOYOTA,COROLLA CROSS HYBRID,2025,0.0,0.0,Not Rated,4,4,4,,,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15419P001.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15419C002.wmv,5,5,5,Not Rated,Not Rated,0.0,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2025/v15418P001.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15418C002.wmv,Standard,Standard,Standard,0.0,
20252,2025 Toyota COROLLA HATCHBACK 5 HB FWD,TOYOTA,COROLLA HATCHBACK,2025,1.0,0.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10651P081.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10651C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v11289P144.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v11289C013.wmv,5,5,5,4,Not Rated,0.105,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v10650P073.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10650C013.wmv,Standard,Standard,Standard,0.0,https://static.nhtsa.gov/images/vehicles/54871_cc0640_032_1F7.png
20251,2025 Toyota COROLLA HYBRID 4 DR AWD,TOYOTA,COROLLA HYBRID,2025,1.0,1.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10651P081.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10651C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15322P144.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15322C003.wmv,5,5,5,4,Not Rated,0.105,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15323P075.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15323C002.wmv,Standard,Standard,Standard,0.0,
20250,2025 Toyota COROLLA HYBRID 4 DR FWD,TOYOTA,COROLLA HYBRID,2025,1.0,1.0,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v10651P081.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v10651C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15322P144.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15322C003.wmv,5,5,5,4,Not Rated,0.105,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15323P075.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15323C002.wmv,Standard,Standard,Standard,0.0,
20284,2025 Toyota CROWN HYBRID 4 DR AWD,TOYOTA,CROWN HYBRID,2025,0.0,0.0,5,5,4,5,https://static.nhtsa.gov/crashTest/images/2025/v15024P123.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15024C020.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2025/v15022P144.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15022C014.wmv,5,5,5,4,Not Rated,0.113,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2025/v15023P113.jpg,https://static.nhtsa.gov/crashTest/videos/2025/v15023C014.wmv,Standard,Standard,Standard,0.0,
