efid,id,salesArea,score,scoreAlt,smartwayScore,standard,stdText
SGMXT05.3330,48623,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48953,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48953,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT06.2375,48630,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT06.2375,48630,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT06.2375,48621,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT06.2375,48621,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXV01.3550,47792,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.3550,47792,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV01.3550,47787,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.3550,47787,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV01.2002,47788,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV01.2002,47788,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.5000,48117,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT02.5000,48117,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SCRXT03.65P6,48252,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SCRXT03.65P6,48252,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SCRXT03.65P6,48255,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SCRXT03.65P6,48255,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SCRXT03.65P6,48253,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SCRXT03.65P6,48253,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SCRXT03.65PH,48656,3,6.0,-1.0,1,T3B30,Federal Tier 3 Bin 30
SCRXT03.65PH,48656,7,6.0,-1.0,1,L3SULEV30,California LEV-III SULEV30
SGMXV01.2003,47781,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.2003,47781,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.5000,48110,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT02.5000,48110,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXV01.2002,47721,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.2002,47721,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SCRXV00.05P4,48994,7,10.0,-1.0,2,ZEV,California ZEV
SCRXV00.05P4,48994,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV00.05P4,49072,7,10.0,-1.0,2,ZEV,California ZEV
SCRXV00.05P4,49072,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV00.05P4,49073,7,10.0,-1.0,2,ZEV,California ZEV
SCRXV00.05P4,49073,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV00.05P4,49074,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV00.05P4,49074,7,10.0,-1.0,2,ZEV,California ZEV
SCRXV00.05P4,49076,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV00.05P4,49076,7,10.0,-1.0,2,ZEV,California ZEV
SCRXT05.75P0,48280,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SCRXT05.75P0,48280,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SCRXV00.05P4,49075,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV00.05P4,49075,7,10.0,-1.0,2,ZEV,California ZEV
SCRXT06.25P1,48289,7,1.0,-1.0,-1,L3LEV160,California LEV-III LEV160
SCRXT06.25P1,48289,3,1.0,-1.0,-1,T3B160,Federal Tier 3 Bin 160
SCRXT03.65P6,48279,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SCRXT03.65P6,48279,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SCRXT05.75P0,48288,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SCRXT05.75P0,48288,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SCRXT03.65P6,48287,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SCRXT03.65P6,48287,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SCRXT02.05P1,47955,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SCRXT02.05P1,47955,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SCRXV00.05P4,48995,7,10.0,-1.0,2,ZEV,California ZEV
SCRXV00.05P4,48995,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV01.35PH,48657,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SCRXV01.35PH,48657,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFEXV02.9HYB,48658,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFEXV02.9HYB,48658,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFEXV02.9HYB,48659,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFEXV02.9HYB,48659,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFEXV03.9HYB,48660,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SFEXV03.9HYB,48660,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SFEXV03.9T50,48588,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFEXV03.9T50,48588,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFEXV06.5G50,48634,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFEXV06.5G50,48634,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFEXV03.9H70,48662,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SFEXV03.9H70,48662,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SFEXV06.5G50,48579,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFEXV06.5G50,48579,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFEXV03.9H70,48661,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SFEXV03.9H70,48661,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SFEXV06.5GDI,48580,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SFEXV06.5GDI,48580,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SCRXV00.05P7,48704,7,10.0,-1.0,2,ZEV,California ZEV
SCRXV00.05P7,48704,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV00.05P7,48703,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SCRXV00.05P7,48703,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT02.31EM,49053,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.31EM,49053,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.72V6,49054,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT02.72V6,49054,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT02.72V6,49058,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT02.72V6,49058,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT02.31EM,49055,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.31EM,49055,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.72V6,48958,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT02.72V6,48958,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT02.31EM,49056,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.31EM,49056,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT03.03V7,48957,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT03.03V7,48957,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT02.02Y3,48917,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.02Y3,48917,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT01.52X4,48916,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT01.52X2,48916,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT01.52X2,48916,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT01.52X4,48916,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT01.52X4,49057,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT01.52X4,49057,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT01.52X2,49057,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT01.52X2,49057,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.02JB,48607,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.02JB,48607,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.52F1,48609,7,7.0,-1.0,-1,L3SULEV20,California LEV-III SULEV20
SFMXT02.52F1,48609,3,7.0,-1.0,-1,T3B20,Federal Tier 3 Bin 20
SFMXT01.52X1,48602,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT01.52X1,48602,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.52P1,48663,7,7.0,-1.0,-1,L3SULEV20,California LEV-III SULEV20
SFMXT02.52P1,48663,3,7.0,-1.0,-1,T3B20,Federal Tier 3 Bin 20
SFMXT01.52X1,48608,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT01.52X1,48608,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.52F1,48601,7,7.0,-1.0,-1,L3SULEV20,California LEV-III SULEV20
SFMXT02.52F1,48601,3,7.0,-1.0,-1,T3B20,Federal Tier 3 Bin 20
SFMXT03.57AT,48943,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT03.57AT,48943,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT03.57AT,48956,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT03.57AT,48956,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT03.03U2,48118,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.03U2,48118,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT03.03U2,48118,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT03.03U2,48118,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.03U2,48119,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT03.03U2,48119,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.03U2,48119,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.03U2,48119,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT02.34K2,48120,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.34K2,48120,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT03.03U2,48281,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.03U2,48281,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT03.03U2,48281,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT03.03U2,48281,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.03U2,48282,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.03U2,48282,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.03U2,48282,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT03.03U2,48282,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT00.0BG2,48706,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT00.0BG2,48706,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT00.0BG2,48706,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT00.0BG2,48706,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT00.0BG2,48708,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT00.0BG2,48708,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT00.0BG2,48708,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT00.0BG2,48708,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT00.0BG1,48707,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT00.0BG1,48707,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT00.0BG2,48705,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT00.0BG2,48705,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT00.0BG2,48705,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT00.0BG2,48705,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT00.0BG4,49077,7,10.0,-1.0,2,ZEV,California ZEV
SFMXT00.0BG4,49077,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT02.34K2,48283,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.34K2,48283,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.73JK,48885,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT03.57AT,48884,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT03.57AT,48884,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT05.03DP,48886,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT05.03DP,48886,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.57AT,48895,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT03.57AT,48895,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT05.03DP,48896,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT05.03DP,48896,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.57AT,48898,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT03.57AT,48898,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT05.03DP,48894,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SFMXT05.03DP,48894,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SFMXT03.51F1,48897,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT03.51F1,48897,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT03.57AT,48893,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT03.57AT,48893,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.02Y3,48874,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.02Y3,48874,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.54F1,48873,3,7.0,-1.0,-1,T3B20,Federal Tier 3 Bin 20
SFMXT02.54F1,48873,7,7.0,-1.0,-1,L3SULEV20,California LEV-III SULEV20
SFMXT02.54F1,48869,7,7.0,-1.0,-1,L3SULEV20,California LEV-III SULEV20
SFMXT02.54F1,48869,3,7.0,-1.0,-1,T3B20,Federal Tier 3 Bin 20
SFMXT02.02Y3,48875,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.02Y3,48875,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXV02.3VJY,48826,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXV02.3VJY,48826,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.02Y3,48876,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.02Y3,48876,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXV05.0VKN,48827,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SFMXV05.0VKN,48827,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SFMXV05.0VKN,48824,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SFMXV05.0VKN,48824,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SFMXV05.2GTD,48828,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SFMXV05.2GTD,48828,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SFMXV05.0VKN,48825,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SFMXV05.0VKN,48825,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SFMXV05.0VKN,48823,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SFMXV05.0VKN,48823,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SFMXV00.0B4A,49079,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXV00.0B4A,49079,7,10.0,-1.0,2,ZEV,California ZEV
SFMXV00.0BLA,49078,7,10.0,-1.0,2,ZEV,California ZEV
SFMXV00.0BLA,49078,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXV00.0G4A,49080,7,10.0,-1.0,2,ZEV,California ZEV
SFMXV00.0G4A,49080,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXV00.0G4A,49081,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXV00.0G4A,49081,7,10.0,-1.0,2,ZEV,California ZEV
SFMXV00.0BLR,49082,7,10.0,-1.0,2,ZEV,California ZEV
SFMXV00.0BLR,49082,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXV00.0B4R,49083,7,10.0,-1.0,2,ZEV,California ZEV
SFMXV00.0B4R,49083,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT02.36HG,48883,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SFMXT02.36HG,48883,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.36HG,49046,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SFMXT02.36HG,49046,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SHYXV00.0U00,48353,7,10.0,-1.0,2,ZEV,California ZEV
SHYXV00.0U00,48353,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SFMXT03.03V7,48892,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
