vehicleId;vehicleDescription;make;model;modelYear;complaintsCount;recallsCount;overallRating;overallFrontCrashRating;frontCrashDriversideRating;frontCrashPassengersideRating;frontCrashPicture;frontCrashVideo;overallSideCrashRating;sideCrashDriversideRating;sideCrashPassengersideRating;sideCrashPicture;sideCrashVideo;combinedSideBarrierAndPoleRating-Front;combinedSideBarrierAndPoleRating-Rear;sideBarrierRating-Overall;rolloverRating;rolloverRating2;rolloverPossibility;rolloverPossibility2;dynamicTipResult;sidePoleCrashRating;sidePolePicture;sidePoleVideo;nHTSAElectronicStabilityControl;nHTSAForwardCollisionWarning;nHTSALaneDepartureWarning;investigationCount;vehiclePicture
20047;2025 Honda PILOT SUV AWD;HONDA;PILOT;2025;77;4;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v14445P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14445C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15002P105.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15002C013.wmv;5;5;5;4;;0.143;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15003P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15003C013.wmv;Standard;Standard;Standard;1;https://static.nhtsa.gov/images/vehicles/54706_cc0640_032_GA.png
20046;2025 Honda PILOT SUV FWD;HONDA;PILOT;2025;77;4;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v14445P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14445C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15002P105.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15002C013.wmv;5;5;5;4;;0.155;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15003P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15003C013.wmv;Standard;Standard;Standard;1;https://static.nhtsa.gov/images/vehicles/BTL_54484_cc0640_032_SI.png
20781;2025 Honda Prologue EV SUV AWD;HONDA;PROLOGUE EV;2025;0;0;5;5;5;4;https://static.nhtsa.gov/crashTest/images/2025/v15101P122.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15120P001.jpg;;5;5;5;4;;0.105;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15102P001.jpg;;Standard;Standard;Standard;0;
20780;2025 Honda Prologue EV SUV FWD;HONDA;PROLOGUE EV;2025;0;0;5;5;5;4;https://static.nhtsa.gov/crashTest/images/2025/v15101P122.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15120P001.jpg;;5;5;5;5;;0.099;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15102P001.jpg;;Standard;Standard;Standard;0;
20102;2025 Honda RIDGELINE PU/CC AWD;HONDA;RIDGELINE;2025;23;1;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10034P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10034C021.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10032P106.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v10032C013.wmv;5;5;5;4;;0.169;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v10033P074.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v10033C013.wmv;Standard;Standard;Standard;1;
20101;2025 Honda RIDGELINE PU/CC FWD;HONDA;RIDGELINE;2025;23;1;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10034P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10034C021.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10032P106.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v10032C013.wmv;5;5;5;4;;0.164;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v10033P074.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v10033C013.wmv;Standard;Standard;Standard;1;
20575;2025 Hyundai Elantra Hybrid 4 DR FWD;HYUNDAI;ELANTRA HYBRID;2025;0;0;5;4;5;4;;;5;5;5;;;5;5;5;5;;0.101;0.0;No Tip;5;;;Standard;Standard & Optional;Standard;0;
20573;2025 Hyundai Elantra 4 DR FWD;HYUNDAI;ELANTRA;2025;4;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2025/v11574P085.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11574C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14488P105.jpg;;5;5;5;5;;0.101;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14489P074.jpg;;Standard;Standard & Optional;Standard;0;https://static.nhtsa.gov/images/vehicles/53767_st0640_046.png
20574;2025 Hyundai Elantra N 4 DR FWD;HYUNDAI;ELANTRA N;2025;1;0;;;;;;;;;;;;;;;5;;0.101;0.0;No Tip;;;;Standard;Standard;Standard;0;
20577;2025 Hyundai Ioniq 5 SUV AWD;HYUNDAI;IONIQ 5;2025;23;5;;;;;;;;;;;;;;;5;;0.083;0.0;No Tip;;;;Standard;Standard & Optional;Standard;0;https://static.nhtsa.gov/images/vehicles/54980_cc0640_032_NET.png
20576;2025 Hyundai Ioniq 5 SUV RWD;HYUNDAI;IONIQ 5;2025;23;5;;;;;;;;;;;;;;;5;;0.084;0.0;No Tip;;;;Standard;Standard & Optional;Standard;0;
20580;2025 Hyundai Ioniq 6 4 DR AWD;HYUNDAI;IONIQ 6;2025;3;1;5;4;4;5;https://static.nhtsa.gov/crashTest/images/2025/v15029P122.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15029C020.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15031P143.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15031C014.wmv;5;5;5;5;;0.067;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15032P110.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15032C014.wmv;Standard;Standard & Optional;Standard;0;https://static.nhtsa.gov/images/vehicles/53253_st0640_046.png
20578;2025 Hyundai Ioniq 5 N SUV AWD;HYUNDAI;IONIQ 5 N;2025;10;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20579;2025 Hyundai Ioniq 6 4 DR RWD;HYUNDAI;IONIQ 6;2025;3;1;5;4;4;5;https://static.nhtsa.gov/crashTest/images/2025/v15029P122.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15029C020.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15031P143.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15031C014.wmv;5;5;5;5;;0.067;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15032P110.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v15032C014.wmv;Standard;Standard & Optional;Standard;0;
20567;2025 Hyundai Kona SUV AWD;HYUNDAI;KONA;2025;11;0;4;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v14506P084.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14508P105.jpg;;5;5;5;4;;0.159;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14507P075.jpg;;Standard;Standard & Optional;Standard;0;https://static.nhtsa.gov/images/vehicles/54217_st0640_046.png
20566;2025 Hyundai Kona SUV FWD;HYUNDAI;KONA;2025;11;0;4;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v14506P084.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14508P105.jpg;;5;5;5;4;;0.151;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14507P075.jpg;;Standard;Standard & Optional;Standard;0;
20568;2025 Hyundai Kona Electric SUV RWD;HYUNDAI;KONA ELECTRIC;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20591;2025 Hyundai Nexo SUV FWD;HYUNDAI;NEXO;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20587;2025 Hyundai Palisade SUV AWD;HYUNDAI;PALISADE;2025;82;1;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10993P086.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10993C019.mp4;;;;;;;;;4;;0.143;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14481P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14481C013.wmv;Standard;Standard & Optional;Standard;0;
20586;2025 Hyundai Palisade SUV FWD;HYUNDAI;PALISADE;2025;82;1;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10993P086.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10993C019.mp4;;;;;;;;;4;;0.159;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14481P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14481C013.wmv;Standard;Standard & Optional;Standard;0;https://static.nhtsa.gov/images/vehicles/52542_st0640_046.png
20589;2025 Hyundai Santa Cruz PU/CC AWD;HYUNDAI;SANTA CRUZ;2025;8;1;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14294P085.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15073P105.jpg;;5;5;5;4;;0.164;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15072P075.jpg;;Standard;Standard & Optional;Standard;0;https://static.nhtsa.gov/images/vehicles/54549_cc0640_032_NT2.png
20570;2025 Hyundai Santa Fe SUV AWD;HYUNDAI;SANTA FE;2025;45;1;4;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15302P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15306P001.jpg;;5;5;5;4;;0.174;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15304P001.jpg;;Standard;Standard & Optional;Standard;0;
20588;2025 Hyundai Santa Cruz PU/CC FWD;HYUNDAI;SANTA CRUZ;2025;8;1;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14294P085.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15073P105.jpg;;5;5;5;4;;0.164;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15072P075.jpg;;Standard;Standard & Optional;Standard;0;
20569;2025 Hyundai Santa Fe SUV FWD;HYUNDAI;SANTA FE;2025;45;1;4;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15302P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15306P001.jpg;;5;5;5;4;;0.185;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15304P001.jpg;;Standard;Standard & Optional;Standard;0;
20572;2025 Hyundai Santa Fe Hybrid SUV AWD;HYUNDAI;SANTA FE HYBRID;2025;13;0;4;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15302P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15306P001.jpg;;5;5;5;4;;0.174;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15304P001.jpg;;Standard;Standard & Optional;Standard;0;
20571;2025 Hyundai Santa Fe Hybrid SUV FWD;HYUNDAI;SANTA FE HYBRID;2025;13;0;4;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15302P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15306P001.jpg;;5;5;5;4;;0.185;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15304P001.jpg;;Standard;Standard & Optional;Standard;0;
20584;2025 Hyundai Sonata 4 DR AWD;HYUNDAI;SONATA;2025;9;0;5;4;4;5;https://static.nhtsa.gov/crashTest/images/2025/v11049P085.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11049C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14496P105.jpg;;5;5;5;5;;0.097;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14494P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14494C013.wmv;Standard;Standard;Standard;0;
20583;2025 Hyundai Sonata 4 DR FWD;HYUNDAI;SONATA;2025;9;0;5;4;4;5;https://static.nhtsa.gov/crashTest/images/2025/v11049P085.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11049C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14496P105.jpg;;5;5;5;5;;0.097;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14494P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14494C013.wmv;Standard;Standard;Standard;0;
20585;2025 Hyundai Sonata Hybrid 4 DR FWD;HYUNDAI;SONATA HYBRID;2025;1;0;5;4;4;5;;;5;5;5;;;5;5;5;5;;0.097;0.0;No Tip;5;;;Standard;Standard;Standard;0;
20563;2025 Hyundai Tucson SUV AWD;HYUNDAI;TUCSON;2025;113;3;5;5;4;5;https://static.nhtsa.gov/crashTest/images/2025/v14059P085.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14059C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15329P105.jpg;;5;5;5;4;;0.174;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14989P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14989C013.wmv;Standard;Standard;Standard;0;https://static.nhtsa.gov/images/vehicles/54569_cc0640_032_R2T.png
20562;2025 Hyundai Tucson SUV FWD;HYUNDAI;TUCSON;2025;113;3;5;5;4;5;https://static.nhtsa.gov/crashTest/images/2025/v14059P085.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14059C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15329P105.jpg;;5;5;5;4;;0.159;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14989P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14989C013.wmv;Standard;Standard;Standard;0;
20565;2025 Hyundai Tucson Plug-in Hybrid SUV AWD;HYUNDAI;TUCSON PLUG-IN HYBRID;2025;1;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20564;2025 Hyundai Tucson Hybrid SUV AWD;HYUNDAI;TUCSON HYBRID;2025;9;0;5;5;4;5;https://static.nhtsa.gov/crashTest/images/2025/v14059P085.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14059C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15329P105.jpg;;5;5;5;4;;0.174;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14989P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14989C013.wmv;Standard;Standard;Standard;0;
20590;2025 Hyundai Venue 5 HB FWD;HYUNDAI;VENUE;2025;1;0;4;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v10976P087.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v10976C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10979P105.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10979C013.wmv;5;5;5;4;;0.143;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v10975P072.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10975C012.wmv;Standard;Standard & Optional;Standard;0;
20762;2025 Infiniti QX50 SUV AWD;INFINITI;QX50;2025;1;0;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v11594P082.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11594C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v11596P105.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v11596C013.wmv;5;5;5;4;;0.147;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v11595P073.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11595C013.wmv;Standard;Standard;Standard;1;
20761;2025 Infiniti QX50 SUV FWD;INFINITI;QX50;2025;1;0;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v11594P082.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11594C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v11596P105.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v11596C013.wmv;5;5;5;4;;0.147;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v11595P073.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11595C013.wmv;Standard;Standard;Standard;1;
20763;2025 Infiniti QX55 SUV AWD;INFINITI;QX55;2025;0;0;;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v11594P082.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11594C019.wmv;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;1;
20752;2025 Infiniti QX60 SUV AWD;INFINITI;QX60;2025;9;1;5;4;4;4;;;5;5;5;;;5;5;5;4;;0.155;0.0;No Tip;5;;;Standard;Standard;Standard;0;
20751;2025 Infiniti QX60 SUV FWD;INFINITI;QX60;2025;9;1;5;4;4;4;;;5;5;5;;;5;5;5;4;;0.169;0.0;No Tip;5;;;Standard;Standard;Standard;0;
20770;2025 Infiniti QX80 SUV AWD;INFINITI;QX80;2025;3;2;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard & Optional;Standard & Optional;0;
20769;2025 Infiniti QX80 SUV RWD;INFINITI;QX80;2025;3;2;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard & Optional;Standard & Optional;0;
20160;2025 Jeep Compass SUV AWD;JEEP;COMPASS;2025;5;0;4;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15045P084.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14063P104.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14063C011.wmv;5;5;5;3;;0.204;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14064P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14064C013.wmv;Standard;Standard;Standard;0;
20081;2025 Jaguar Jaguar F-PACE SUV AWD;JAGUAR;JAGUAR F-PACE;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20161;2025 Jeep Gladiator PU/CC 4WD;JEEP;GLADIATOR;2025;1;0;;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15347P001.jpg;;;;;;;;;;3;;0.267;0.0;No Tip;;;;Standard;Optional;Not Available;0;
20165;2025 Jeep Grand Cherokee SUV 4WD;JEEP;GRAND CHEROKEE;2025;17;1;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14242P087.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v14242C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14284P105.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14284C013.wmv;5;5;5;4;;0.179;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14277P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14277C014.wmv;Standard;Standard;Standard;0;
20164;2025 Jeep Grand Cherokee SUV RWD;JEEP;GRAND CHEROKEE;2025;17;1;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14242P087.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v14242C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14284P105.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14284C013.wmv;5;5;5;4;;0.191;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14277P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14277C014.wmv;Standard;Standard;Standard;0;https://static.nhtsa.gov/images/vehicles/52312_st0640_046.png
20163;2025 Jeep Grand Cherokee L SUV 4WD;JEEP;GRAND CHEROKEE L;2025;6;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14242P087.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v14242C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14263P105.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v14263C011.wmv;5;5;5;4;;0.185;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14249P001.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v14249C013.wmv;Standard;Standard;Standard;0;
20166;2025 Jeep Grand Cherokee 4xe SUV 4WD;JEEP;GRAND CHEROKEE 4XE;2025;1;0;5;5;4;5;https://static.nhtsa.gov/crashTest/images/2025/v14289P123.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14286P145.jpg;;5;5;5;4;;0.14;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14285P115.jpg;;Standard;Standard;Standard;0;
20162;2025 Jeep Grand Cherokee L SUV RWD;JEEP;GRAND CHEROKEE L;2025;6;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14242P087.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v14242C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14263P105.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v14263C011.wmv;5;5;5;4;;0.185;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14249P001.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v14249C013.wmv;Standard;Standard;Standard;0;
20172;2025 Jeep Grand Wagoneer SUV 4WD;JEEP;GRAND WAGONEER;2025;1;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20171;2025 Jeep Grand Wagoneer SUV RWD;JEEP;GRAND WAGONEER;2025;1;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20174;2025 Jeep Grand Wagoneer L SUV 4WD;JEEP;GRAND WAGONEER L;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20168;2025 Jeep Wagoneer SUV 4WD;JEEP;WAGONEER;2025;3;0;4;5;5;4;https://static.nhtsa.gov/crashTest/images/2025/v14466P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14466C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14465P105.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14465C013.wmv;5;5;5;3;;0.212;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14469P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14469C013.wmv;Standard;Standard;Standard;0;
20173;2025 Jeep Grand Wagoneer L SUV RWD;JEEP;GRAND WAGONEER L;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20167;2025 Jeep Wagoneer SUV RWD;JEEP;WAGONEER;2025;3;0;4;5;5;4;https://static.nhtsa.gov/crashTest/images/2025/v14466P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14466C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14465P105.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14465C013.wmv;5;5;5;3;;0.228;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14469P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14469C013.wmv;Standard;Standard;Standard;0;
20170;2025 Jeep Wagoneer L SUV 4WD;JEEP;WAGONEER L;2025;0;0;4;5;5;4;;;5;5;5;;;5;5;5;3;;0.212;0.0;No Tip;5;;;Standard;Standard;Standard;0;
20169;2025 Jeep Wagoneer L SUV RWD;JEEP;WAGONEER L;2025;0;0;4;5;5;4;;;5;5;5;;;5;5;5;3;;0.228;0.0;No Tip;5;;;Standard;Standard;Standard;0;
20814;2025 Jeep Wagoneer S SUV AWD;JEEP;WAGONEER S;2025;9;3;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20175;2025 Jeep Wrangler 2-Door SUV 4WD;JEEP;WRANGLER 2-DOOR;2025;4;1;;;;;;;;;;;;;;;3;;0.267;0.0;No Tip;;;;Standard;Optional;Not Available;0;
20176;2025 Jeep Wrangler 4-Door SUV 4WD;JEEP;WRANGLER 4-DOOR;2025;4;1;;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15124P102.JPG;;;;;;;;;;3;;0.267;0.0;No Tip;;;;Standard;Optional;Not Available;0;
20815;2025 Jeep Wrangler 4-door 392 SUV 4WD;JEEP;WRANGLER 4-DOOR 392;2025;4;1;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Not Available;0;
20178;2025 Jeep Wrangler 4-Door 4xe SUV 4WD;JEEP;WRANGLER 4-DOOR 4XE;2025;1;0;;4;3;4;https://static.nhtsa.gov/crashTest/images/2025/v15358P122.jpg;;;;;;;;;;3;;0.212;0.0;No Tip;;;;Standard;Standard;Not Available;0;
20177;2025 Jeep Wrangler 4-Door RHD SUV 4WD;JEEP;WRANGLER 4-DOOR RHD;2025;0;0;;;;;;;;;;;;;;;3;;0.267;0.0;No Tip;;;;Standard;Optional;Not Available;0;
20739;2025 Kia Carnival PV FWD;KIA;CARNIVAL;2025;109;0;;4;5;4;https://static.nhtsa.gov/crashTest/images/2025/v15081P088.JPG;;;;;;;;;;4;;0.14;0.0;No Tip;;;;Standard;Standard & Optional;Standard;0;https://static.nhtsa.gov/images/vehicles/55064_st0640_046.png
20740;2025 Kia Carnival HEV PV FWD;KIA;CARNIVAL HEV;2025;29;0;;4;5;4;;;;;;;;;;;4;;0.14;0.0;No Tip;;;;Standard;Standard & Optional;Standard;0;
20736;2025 Kia EV6 SUV AWD;KIA;EV6;2025;0;0;;5;5;4;https://static.nhtsa.gov/crashTest/images/2025/v14264P121.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14264C019.wmv;;;;;;;;;5;;0.082;0.0;No Tip;;;;Standard;Standard & Optional;Standard;0;
20735;2025 Kia EV6 SUV RWD;KIA;EV6;2025;0;0;;5;5;4;https://static.nhtsa.gov/crashTest/images/2025/v14264P121.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14264C019.wmv;;;;;;;;;5;;0.082;0.0;No Tip;;;;Standard;Standard & Optional;Standard;0;
20738;2025 Kia EV9 SUV AWD;KIA;EV9;2025;12;3;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15261P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15179P001.jpg;;5;5;5;4;;0.107;0.0;N;5;https://static.nhtsa.gov/crashTest/images/2025/v15260P114.jpg;;Standard;Standard;Standard;1;
20737;2025 Kia EV9 SUV RWD;KIA;EV9;2025;5;1;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v15261P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15179P001.jpg;;5;5;5;4;;0.109;0.0;N;5;https://static.nhtsa.gov/crashTest/images/2025/v15260P114.jpg;;Standard;Standard;Standard;0;
20718;2025 Kia K4 4 DR FWD;KIA;K4;2025;8;1;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2025/v15319P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15320P001.jpg;;5;5;5;5;;0.099;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15321P001.jpg;;Standard;Standard & Optional;Standard;0;
